 1.000E-03   7.705E+01
 1.065E-03   7.494E+01
 1.134E-03   7.276E+01
 1.207E-03   7.052E+01
 1.285E-03   6.823E+01
 1.369E-03   6.589E+01
 1.457E-03   6.353E+01
 1.552E-03   6.115E+01
 1.652E-03   5.877E+01
 1.759E-03   5.639E+01
 1.873E-03   5.402E+01
 1.995E-03   5.168E+01
 2.124E-03   4.936E+01
 2.262E-03   4.708E+01
 2.408E-03   4.484E+01
 2.564E-03   4.265E+01
 2.730E-03   4.052E+01
 2.907E-03   3.844E+01
 3.095E-03   3.641E+01
 3.296E-03   3.446E+01
 3.510E-03   3.256E+01
 3.737E-03   3.073E+01
 3.979E-03   2.897E+01
 4.237E-03   2.727E+01
 4.511E-03   2.564E+01
 4.804E-03   2.408E+01
 5.115E-03   2.258E+01
 5.446E-03   2.115E+01
 5.799E-03   1.977E+01
 6.175E-03   1.846E+01
 6.575E-03   1.722E+01
 7.001E-03   1.603E+01
 7.454E-03   1.489E+01
 7.937E-03   1.382E+01
 8.451E-03   1.280E+01
 8.999E-03   1.183E+01
 9.582E-03   1.092E+01
 1.020E-02   1.005E+01
 1.086E-02   9.238E+00
 1.157E-02   8.474E+00
 1.232E-02   7.758E+00
 1.311E-02   7.089E+00
 1.396E-02   6.466E+00
 1.487E-02   5.887E+00
 1.583E-02   5.352E+00
 1.686E-02   4.858E+00
 1.795E-02   4.404E+00
 1.911E-02   3.988E+00
 2.035E-02   3.608E+00
 2.167E-02   3.263E+00
 2.307E-02   2.950E+00
 2.457E-02   2.670E+00
 2.616E-02   2.419E+00
 2.785E-02   2.198E+00
 2.966E-02   2.000E+00
 3.158E-02   1.821E+00
 3.363E-02   1.655E+00
 3.581E-02   1.499E+00
 3.813E-02   1.354E+00
 4.060E-02   1.223E+00
 4.323E-02   1.107E+00
 4.603E-02   1.007E+00
 4.901E-02   9.180E-01
 5.218E-02   8.349E-01
 5.556E-02   7.575E-01
 5.916E-02   6.877E-01
 6.300E-02   6.264E-01
 6.708E-02   5.717E-01
 7.142E-02   5.215E-01
 7.605E-02   4.754E-01
 8.098E-02   4.342E-01
 8.622E-02   3.973E-01
 9.181E-02   3.638E-01
 9.776E-02   3.335E-01
 1.041E-01   3.064E-01
 1.108E-01   2.821E-01
 1.180E-01   2.605E-01
 1.257E-01   2.414E-01
 1.338E-01   2.246E-01
 1.425E-01   2.101E-01
 1.517E-01   1.977E-01
 1.615E-01   1.872E-01
 1.720E-01   1.787E-01
 1.831E-01   1.720E-01
 1.950E-01   1.670E-01
 2.076E-01   1.637E-01
 2.211E-01   1.621E-01
 2.354E-01   1.621E-01
 2.507E-01   1.636E-01
 2.669E-01   1.667E-01
 2.842E-01   1.713E-01
 3.026E-01   1.773E-01
 3.222E-01   1.847E-01
 3.431E-01   1.935E-01
 3.653E-01   2.036E-01
 3.890E-01   2.150E-01
 4.142E-01   2.276E-01
 4.410E-01   2.412E-01
 4.696E-01   2.560E-01
 5.000E-01   2.716E-01
