 1.000E-03   5.537E+01
 1.065E-03   5.325E+01
 1.134E-03   5.100E+01
 1.207E-03   4.866E+01
 1.285E-03   4.623E+01
 1.369E-03   4.377E+01
 1.457E-03   4.127E+01
 1.552E-03   3.879E+01
 1.652E-03   3.633E+01
 1.759E-03   3.391E+01
 1.873E-03   3.154E+01
 1.995E-03   2.924E+01
 2.124E-03   2.702E+01
 2.262E-03   2.489E+01
 2.408E-03   2.285E+01
 2.564E-03   2.090E+01
 2.730E-03   1.905E+01
 2.907E-03   1.730E+01
 3.095E-03   1.564E+01
 3.296E-03   1.408E+01
 3.510E-03   1.262E+01
 3.737E-03   1.125E+01
 3.979E-03   9.961E+00
 4.237E-03   8.759E+00
 4.511E-03   7.637E+00
 4.804E-03   6.594E+00
 5.115E-03   5.627E+00
 5.446E-03   4.736E+00
 5.799E-03   3.922E+00
 6.175E-03   3.187E+00
 6.575E-03   2.532E+00
 7.001E-03   1.960E+00
 7.454E-03   1.473E+00
 7.937E-03   1.071E+00
 8.451E-03   7.516E-01
 8.999E-03   5.079E-01
 9.582E-03   3.307E-01
 1.020E-02   2.079E-01
 1.086E-02   1.267E-01
 1.157E-02   7.534E-02
 1.232E-02   4.398E-02
 1.311E-02   2.539E-02
 1.396E-02   1.461E-02
 1.487E-02   8.430E-03
 1.583E-02   4.905E-03
 1.686E-02   2.890E-03
 1.795E-02   1.731E-03
 1.911E-02   1.056E-03
 2.035E-02   6.577E-04
 2.167E-02   4.186E-04
 2.307E-02   2.728E-04
 2.457E-02   1.825E-04
 2.616E-02   1.254E-04
 2.785E-02   8.848E-05
 2.966E-02   6.392E-05
 3.158E-02   4.697E-05
 3.363E-02   3.487E-05
 3.581E-02   2.608E-05
 3.813E-02   1.977E-05
 4.060E-02   1.537E-05
 4.323E-02   1.242E-05
 4.603E-02   1.052E-05
 4.901E-02   9.366E-06
 5.218E-02   8.839E-06
 5.556E-02   9.031E-06
 5.916E-02   1.023E-05
 6.300E-02   1.297E-05
 6.708E-02   1.810E-05
 7.142E-02   2.715E-05
 7.605E-02   4.263E-05
 8.098E-02   6.860E-05
 8.622E-02   1.112E-04
 9.181E-02   1.796E-04
 9.776E-02   2.868E-04
 1.041E-01   4.510E-04
 1.108E-01   6.967E-04
 1.180E-01   1.056E-03
 1.257E-01   1.568E-03
 1.338E-01   2.284E-03
 1.425E-01   3.261E-03
 1.517E-01   4.569E-03
 1.615E-01   6.283E-03
 1.720E-01   8.489E-03
 1.831E-01   1.127E-02
 1.950E-01   1.473E-02
 2.076E-01   1.896E-02
 2.211E-01   2.404E-02
 2.354E-01   3.007E-02
 2.507E-01   3.712E-02
 2.669E-01   4.525E-02
 2.842E-01   5.452E-02
 3.026E-01   6.497E-02
 3.222E-01   7.662E-02
 3.431E-01   8.947E-02
 3.653E-01   1.035E-01
 3.890E-01   1.187E-01
 4.142E-01   1.351E-01
 4.410E-01   1.524E-01
 4.696E-01   1.708E-01
 5.000E-01   1.901E-01
