 1.000E-03   7.538E+01
 1.065E-03   7.325E+01
 1.134E-03   7.105E+01
 1.207E-03   6.877E+01
 1.285E-03   6.644E+01
 1.369E-03   6.406E+01
 1.457E-03   6.164E+01
 1.552E-03   5.921E+01
 1.652E-03   5.677E+01
 1.759E-03   5.433E+01
 1.873E-03   5.190E+01
 1.995E-03   4.949E+01
 2.124E-03   4.712E+01
 2.262E-03   4.477E+01
 2.408E-03   4.248E+01
 2.564E-03   4.023E+01
 2.730E-03   3.803E+01
 2.907E-03   3.590E+01
 3.095E-03   3.382E+01
 3.296E-03   3.182E+01
 3.510E-03   2.988E+01
 3.737E-03   2.801E+01
 3.979E-03   2.621E+01
 4.237E-03   2.448E+01
 4.511E-03   2.283E+01
 4.804E-03   2.124E+01
 5.115E-03   1.973E+01
 5.446E-03   1.829E+01
 5.799E-03   1.692E+01
 6.175E-03   1.562E+01
 6.575E-03   1.438E+01
 7.001E-03   1.322E+01
 7.454E-03   1.211E+01
 7.937E-03   1.106E+01
 8.451E-03   1.008E+01
 8.999E-03   9.148E+00
 9.582E-03   8.273E+00
 1.020E-02   7.452E+00
 1.086E-02   6.682E+00
 1.157E-02   5.962E+00
 1.232E-02   5.293E+00
 1.311E-02   4.672E+00
 1.396E-02   4.100E+00
 1.487E-02   3.577E+00
 1.583E-02   3.103E+00
 1.686E-02   2.675E+00
 1.795E-02   2.294E+00
 1.911E-02   1.957E+00
 2.035E-02   1.663E+00
 2.167E-02   1.407E+00
 2.307E-02   1.189E+00
 2.457E-02   1.004E+00
 2.616E-02   8.489E-01
 2.785E-02   7.203E-01
 2.966E-02   6.130E-01
 3.158E-02   5.218E-01
 3.363E-02   4.426E-01
 3.581E-02   3.732E-01
 3.813E-02   3.133E-01
 4.060E-02   2.633E-01
 4.323E-02   2.230E-01
 4.603E-02   1.906E-01
 4.901E-02   1.636E-01
 5.218E-02   1.402E-01
 5.556E-02   1.200E-01
 5.916E-02   1.031E-01
 6.300E-02   8.927E-02
 6.708E-02   7.783E-02
 7.142E-02   6.805E-02
 7.605E-02   5.970E-02
 8.098E-02   5.278E-02
 8.622E-02   4.706E-02
 9.181E-02   4.229E-02
 9.776E-02   3.838E-02
 1.041E-01   3.527E-02
 1.108E-01   3.286E-02
 1.180E-01   3.112E-02
 1.257E-01   3.000E-02
 1.338E-01   2.951E-02
 1.425E-01   2.964E-02
 1.517E-01   3.040E-02
 1.615E-01   3.182E-02
 1.720E-01   3.395E-02
 1.831E-01   3.682E-02
 1.950E-01   4.048E-02
 2.076E-01   4.500E-02
 2.211E-01   5.042E-02
 2.354E-01   5.681E-02
 2.507E-01   6.420E-02
 2.669E-01   7.264E-02
 2.842E-01   8.216E-02
 3.026E-01   9.279E-02
 3.222E-01   1.045E-01
 3.431E-01   1.174E-01
 3.653E-01   1.313E-01
 3.890E-01   1.463E-01
 4.142E-01   1.624E-01
 4.410E-01   1.794E-01
 4.696E-01   1.973E-01
 5.000E-01   2.160E-01
